0.0 7.0
0.20408163265306123 6.509045679463316
0.40816326530612246 6.05454683185172
0.6122448979591837 5.63363041382418
0.8163265306122449 5.24366269004339
1.0204081632653061 4.882228358328493
1.2244897959183674 4.547111560865918
1.4285714285714286 4.236278606769184
1.6326530612244898 3.9478622477364
1.836734693877551 3.6801473634448603
2.0408163265306123 3.4315579267954677
2.2448979591836737 3.2006451313119233
2.4489795918367347 2.986076574033265
2.6530612244897958 2.7866263972244303
2.857142857142857 2.6011663012683015
3.0612244897959187 2.428657349284845
3.2653061224489797 2.268142491430277
3.4693877551020407 2.11873974353585
3.673469387755102 1.979635960818635
3.8775510204081636 1.85008115289618
4.081632653061225 1.7293832913177285
4.285714285714286 1.6169035653363237
4.4897959183673475 1.5120520457331976
4.6938775510204085 1.4142837202088132
4.8979591836734695 1.3230948672102731
5.1020408163265305 1.2380197381056424
5.3061224489795915 1.1586275203717888
5.510204081632653 1.0845195569607806
5.714285714285714 1.0153267992749968
5.918367346938775 0.9507074732350654
6.122448979591837 0.8903449397875057
6.326530612244898 0.8339457328885513
6.530612244897959 0.7812377595334833
6.73469387755102 0.7319686477916221
6.938775510204081 0.6859042300693474
7.142857142857143 0.6428271499691979
7.346938775510204 0.602535582153233
7.551020408163265 0.5648420555632981
7.755102040816327 0.5295723712086204
7.959183673469388 0.49656460651034906
8.16326530612245 0.46566819890064937
8.36734693877551 0.4367431020173422
8.571428571428571 0.4096590084199414
8.775510204081632 0.38429463328467117
8.979591836734695 0.36053705401962555
9.183673469387756 0.33828110118110544
9.387755102040817 0.3174287964723881
9.591836734693878 0.2978888339704364
9.795918367346939 0.27957610105762426
10.0 0.26241123583749065
